
Fall2021-2022(202210),10261,BIOL,201,B28,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,206,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10262,BIOL,201,B29,GeneralBiologyI,0,0,AS,9,1,1100,1350,BIOL,206,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10263,BIOL,201,B3,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,210,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10264,BIOL,201,B30,GeneralBiologyI,0,0,AS,11,-1,0800,1050,BIOL,206,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),13338,BIOL,201,B31,GeneralBiologyI,0,0,AS,6,0,1400,1650,BIOL,206,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),13339,BIOL,201,B32,GeneralBiologyI,0,0,AS,5,1,1400,1650,BIOL,206,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),13340,BIOL,201,B33,GeneralBiologyI,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10271,,
Fall2021-2022(202210),13341,BIOL,201,B34,GeneralBiologyI,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10272,,
Fall2021-2022(202210),10265,BIOL,201,B4,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,210,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10266,BIOL,201,B5,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,210,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10267,BIOL,201,B6,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,210,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10268,BIOL,201,B7,GeneralBiologyI,0,0,AS,9,1,1100,1350,BIOL,210,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10269,BIOL,201,B8,GeneralBiologyI,0,0,AS,9,1,1400,1650,BIOL,210,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10270,BIOL,201,B9,GeneralBiologyI,0,0,AS,12,-2,0800,1050,BIOL,210,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10271,BIOL,201,L1,GeneralBiologyI,4,4,AS,165,-3,0930,1045,BIOL,SLH,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Noel,Ghanem,10241:or10242:or10243:or10244:or10245:or10246:or10247:or10252:or10263:or10265:or10266:or10267:or10268:or10269:or10270:or13338:or13340,,
Fall2021-2022(202210),10272,BIOL,201,L2,GeneralBiologyI,4,4,AS,165,-3,0800,0915,BIOL,SLH,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zakaria,Kambris,10248:or10249:or10250:or10251:or10253:or10254:or10255:or10256:or10257:or10258:or10259:or10260:or10261:or10262:or10264:or13339:or13341,,
Fall2021-2022(202210),10273,BIOL,202,B1,GeneralBiologyII,0,0,AS,10,-1,1400,1650,BIOL,206,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10276,,
Fall2021-2022(202210),10274,BIOL,202,B2,GeneralBiologyII,0,0,AS,8,1,1400,1650,BIOL,206,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10276,,
